norm_stdev r_source r_in r_out "rIn - r" "rOut - rIn"
0.0012416901230769863 80.0 100.0 120.0 20.0 20.0
0.0012530520212867679 80.0 100.0 130.0 20.0 30.0
0.0012649669970551075 80.0 100.0 140.0 20.0 40.0
0.0012786294650932379 80.0 100.0 150.0 20.0 50.0
0.001289180056131997 80.0 100.0 160.0 20.0 60.0
0.0012532202784854194 80.0 110.0 120.0 30.0 10.0
0.0012639798712219081 80.0 110.0 130.0 30.0 20.0
0.0012756145851992773 80.0 110.0 140.0 30.0 30.0
0.0012892673233672021 80.0 110.0 150.0 30.0 40.0
0.0012991627711708763 80.0 110.0 160.0 30.0 50.0
0.0012746279291654063 80.0 120.0 130.0 40.0 10.0
0.0012862469459140654 80.0 120.0 140.0 40.0 20.0
0.0013002144537645067 80.0 120.0 150.0 40.0 30.0
0.001309291093386027 80.0 120.0 160.0 40.0 40.0
0.0012975381102582613 80.0 130.0 140.0 50.0 10.0
0.001312205252957737 80.0 130.0 150.0 50.0 20.0
0.0013198451005047038 80.0 130.0 160.0 50.0 30.0
0.0013264656690907416 80.0 140.0 150.0 60.0 10.0
0.0013305193161791203 80.0 140.0 160.0 60.0 20.0
0.0012381841086943244 90.0 100.0 110.0 10.0 10.0
0.0012530482440954145 90.0 100.0 120.0 10.0 20.0
0.0012677450972743095 90.0 100.0 130.0 10.0 30.0
0.0012832312344942232 90.0 100.0 140.0 10.0 40.0
0.0013008228162024586 90.0 100.0 150.0 10.0 50.0
0.001314426896690708 90.0 100.0 160.0 10.0 60.0
0.0012680868691802207 90.0 110.0 120.0 20.0 10.0
0.0012821678326729645 90.0 110.0 130.0 20.0 20.0
0.0012972841149797355 90.0 110.0 140.0 20.0 30.0
0.001314802545110831 90.0 110.0 150.0 20.0 40.0
0.0013275130134292451 90.0 110.0 160.0 20.0 50.0
0.0012963085550122986 90.0 120.0 130.0 30.0 10.0
0.0013112833749266328 90.0 120.0 140.0 30.0 20.0
0.001329102665560277 90.0 120.0 150.0 30.0 30.0
0.0013407409651319446 90.0 120.0 160.0 30.0 40.0
0.0013259713128367795 90.0 130.0 140.0 40.0 10.0
0.0013446223844628081 90.0 130.0 150.0 40.0 20.0
0.001354410050302595 90.0 130.0 160.0 40.0 30.0
0.001362908618170317 90.0 140.0 150.0 50.0 10.0
0.001368135542870502 90.0 140.0 160.0 50.0 20.0
0.0012802551093058234 100.0 110.0 120.0 10.0 10.0
0.0012982876977134042 100.0 110.0 130.0 10.0 20.0
0.0013173559792222771 100.0 110.0 140.0 10.0 30.0
0.0013392438741170506 100.0 110.0 150.0 10.0 40.0
0.0013551433199249989 100.0 110.0 160.0 10.0 50.0
0.0013166488486968141 100.0 120.0 130.0 20.0 10.0
0.001335397770705999 100.0 120.0 140.0 20.0 20.0
0.0013575337550437547 100.0 120.0 150.0 20.0 30.0
0.0013720348544255824 100.0 120.0 160.0 20.0 40.0
